ID,Start Node,End Node,Start X,Start Y,Start Z,End X,End Y,End Z,Section,Type,Material,Length,Volume,Area,Inertia X,Inertia Y,Density,Young Modulus,Poisson ratio,Mass,BIM ID
30,21,12,19.184835428616662,-2.7416155434034955e-14,6.999999999999999,19.684835428616665,-2.90176273559223e-14,12.6,W 250x17.9,Beam,AÇO ASTM - A572 GR50,5.62227711874824,0.013018693945890709,0.00231,2.291e-05,9.100000000000001e-07,7849.04687,199959000000.0,0.3,102.18433896748142,1398479
31,22,13,25.58483542861666,-4.8024469765080457e-14,6.999999999999999,25.084835428616657,-4.6405892572741923e-14,12.6,W 250x17.9,Beam,AÇO ASTM - A572 GR50,5.62227711874824,0.013018693945890567,0.00231,2.291e-05,9.100000000000001e-07,7849.04687,199959000000.0,0.3,102.1843389674803,1398469
32,23,14,26.584835428616756,-5.1244518879306634e-14,6.999999999999992,27.084835428616827,-5.284599080119419e-14,12.599999999999987,W 250x17.9,Beam,AÇO ASTM - A572 GR50,5.62227711874824,0.013018693945889566,0.00231,2.291e-05,9.100000000000001e-07,7849.04687,199959000000.0,0.3,102.18433896747244,1399612
33,24,15,32.984835428616755,-7.185283321035214e-14,6.999999999999913,32.48483542861682,-7.023425601801381e-14,12.599999999999921,W 250x17.9,Beam,AÇO ASTM - A572 GR50,5.62227711874824,0.013018693945890681,0.00231,2.291e-05,9.100000000000001e-07,7849.04687,199959000000.0,0.3,102.18433896748121,1399621
34,19,16,11.922487515000466,-4.031038467595098e-15,6.999999999999999,15.122487515000463,-1.428045876767395e-14,10.1,W 250x17.9,Beam,AÇO ASTM - A572 GR50,4.455333881989092,0.00998227777212429,0.00231,2.291e-05,9.100000000000001e-07,7849.04687,199959000000.0,0.3,78.35136610276273,1398267
35,20,16,18.322487515000464,-2.46393527986406e-14,6.999999999999999,15.122487515000465,-1.4280458767673956e-14,10.1,W 250x17.9,Beam,AÇO ASTM - A572 GR50,4.455333881989092,0.009982277772124362,0.00231,2.291e-05,9.100000000000001e-07,7849.04687,199959000000.0,0.3,78.3513661027633,1397131
36,21,17,19.184835428616662,-2.741615543403496e-14,6.999999999999999,22.38483542861666,-3.766557573411382e-14,10.1,W 250x17.9,Beam,AÇO ASTM - A572 GR50,4.455333881989092,0.009982277772124721,0.00231,2.291e-05,9.100000000000001e-07,7849.04687,199959000000.0,0.3,78.35136610276612,1398478
37,22,17,25.58483542861666,-4.802446976508046e-14,6.999999999999999,22.384835428616665,-3.766557573411382e-14,10.1,W 250x17.9,Beam,AÇO ASTM - A572 GR50,4.455333881989092,0.009982277772124706,0.00231,2.291e-05,9.100000000000001e-07,7849.04687,199959000000.0,0.3,78.351366102766,1398468
38,23,18,26.584835428616756,-5.124451887930663e-14,6.999999999999992,29.78483542861679,-6.149393917938561e-14,10.099999999999953,W 250x17.9,Beam,AÇO ASTM - A572 GR50,4.455333881989092,0.009982277772123554,0.00231,2.291e-05,9.100000000000001e-07,7849.04687,199959000000.0,0.3,78.35136610275696,1399611
39,24,18,32.984835428616755,-7.185283321035211e-14,6.999999999999913,29.784835428616795,-6.14939391793856e-14,10.099999999999953,W 250x17.9,Beam,AÇO ASTM - A572 GR50,4.455333881989092,0.009982277772124308,0.00231,2.291e-05,9.100000000000001e-07,7849.04687,199959000000.0,0.3,78.35136610276288,1399620
40,25,19,15.122487515000461,-1.4280458767673944e-14,3.8999999999999977,11.922487515000464,-4.031038467595091e-15,6.999999999999999,W 250x17.9,Beam,AÇO ASTM - A572 GR50,4.455333881989093,0.010320771819687321,0.00231,2.291e-05,9.100000000000001e-07,7849.04687,199959000000.0,0.3,81.00822174730096,1398266
41,25,20,15.122487515000465,-1.4280458767673953e-14,3.8999999999999977,18.322487515000464,-2.46393527986406e-14,6.999999999999999,W 250x17.9,Beam,AÇO ASTM - A572 GR50,4.455333881989093,0.010320774043267767,0.00231,2.291e-05,9.100000000000001e-07,7849.04687,199959000000.0,0.3,81.00823920028812,1397085
42,26,21,22.384835428616658,-3.766557573411381e-14,3.8999999999999977,19.18483542861666,-2.7416155434034952e-14,6.999999999999999,W 250x17.9,Beam,AÇO ASTM - A572 GR50,4.455333881989093,0.010320774043267396,0.00231,2.291e-05,9.100000000000001e-07,7849.04687,199959000000.0,0.3,81.0082392002852,1398477
43,26,22,22.384835428616665,-3.766557573411382e-14,3.8999999999999977,25.584835428616667,-4.802446976508046e-14,6.999999999999999,W 250x17.9,Beam,AÇO ASTM - A572 GR50,4.455333881989093,0.010320771819688492,0.00231,2.291e-05,9.100000000000001e-07,7849.04687,199959000000.0,0.3,81.00822174731016,1398467
44,27,23,29.784835428616713,-6.149393917938533e-14,3.899999999999952,26.58483542861675,-5.12445188793066e-14,6.999999999999992,W 250x17.9,Beam,AÇO ASTM - A572 GR50,4.455333881989093,0.010320771819688532,0.00231,2.291e-05,9.100000000000001e-07,7849.04687,199959000000.0,0.3,81.00822174731047,1399610
45,27,24,29.78483542861672,-6.149393917938538e-14,3.899999999999952,32.984835428616755,-7.185283321035215e-14,6.999999999999915,W 250x17.9,Beam,AÇO ASTM - A572 GR50,4.455333881989093,0.010320774043266758,0.00231,2.291e-05,9.100000000000001e-07,7849.04687,199959000000.0,0.3,81.00823920028019,1399619
46,28,19,11.422487515000464,-2.4295665457077774e-15,-4.610042974895277e-16,11.922487515000466,-4.03103846759511e-15,7.0,W 250x17.9,Beam,AÇO ASTM - A572 GR50,7.0178344238090995,0.016248191320512282,0.00231,2.291e-05,9.100000000000001e-07,7849.04687,199959000000.0,0.3,127.5328152274281,1398265
47,29,20,18.753661471808567,-2.603512946348051e-14,-2.4297888701063643e-14,18.32248751500046,-2.46393527986406e-14,7.0000000000000036,W 250x17.9,Beam,AÇO ASTM - A572 GR50,7.013266783819787,0.01623754692950655,0.00231,2.291e-05,9.100000000000001e-07,7849.04687,199959000000.0,0.3,127.4492669035215,1397055
48,29,21,18.753661471808567,-2.603512946348051e-14,-2.4262462872126635e-14,19.184835428616662,-2.7416155434034974e-14,7.000000000000001,W 250x17.9,Beam,AÇO ASTM - A572 GR50,7.013266783819784,0.016237546929506286,0.00231,2.291e-05,9.100000000000001e-07,7849.04687,199959000000.0,0.3,127.44926690351943,1398476
49,30,22,26.08483542861666,-4.9643046957419e-14,-1.049886404548187e-15,25.58483542861666,-4.802446976508046e-14,6.999999999999999,W 250x17.9,Beam,AÇO ASTM - A572 GR50,7.0178344238090995,0.016248116786335032,0.00231,2.291e-05,9.100000000000001e-07,7849.04687,199959000000.0,0.3,127.53223020517744,1398466
50,30,23,26.08483542861667,-4.9643046957419034e-14,-1.0498864045482429e-15,26.584835428616756,-5.124451887930664e-14,6.999999999999992,W 250x17.9,Beam,AÇO ASTM - A572 GR50,7.0178344238090995,0.016248116786334425,0.00231,2.291e-05,9.100000000000001e-07,7849.04687,199959000000.0,0.3,127.53223020517268,1399609
51,31,24,33.41600938542476,-7.324860987519174e-14,-1.1499012575466596e-13,32.984835428616755,-7.185283321035215e-14,6.999999999999916,W 250x17.9,Beam,AÇO ASTM - A572 GR50,7.013266783819784,0.016237546929506335,0.00231,2.291e-05,9.100000000000001e-07,7849.04687,199959000000.0,0.3,127.44926690351981,1399618
52,28,25,11.422487515000464,-2.429566545707785e-15,-3.815766697174062e-16,15.122487515000463,-1.428045876767396e-14,3.8999999999999986,W 250x17.9,Beam,AÇO ASTM - A572 GR50,5.375872022286243,0.012099340503004152,0.00231,2.291e-05,9.100000000000001e-07,7849.04687,199959000000.0,0.3,94.96829070416896,1398264
53,29,25,18.753661471808567,-2.603512946348051e-14,-2.4715596236291052e-14,15.122487515000461,-1.4280458767673944e-14,3.9,W 250x17.9,Beam,AÇO ASTM - A572 GR50,5.328735713525452,0.012006410607210461,0.00231,2.291e-05,9.100000000000001e-07,7849.04687,199959000000.0,0.3,94.23887959646007,1396883
54,29,26,18.753661471808567,-2.6035129463480516e-14,-2.4043034230203377e-14,22.38483542861666,-3.766557573411382e-14,3.8999999999999972,W 250x17.9,Beam,AÇO ASTM - A572 GR50,5.328735713525445,0.012006410607211318,0.00231,2.291e-05,9.100000000000001e-07,7849.04687,199959000000.0,0.3,94.2388795964668,1398475
55,30,26,26.084835428616657,-4.964304695741901e-14,-9.704587767760661e-16,22.38483542861666,-3.766557573411382e-14,3.8999999999999977,W 250x17.9,Beam,AÇO ASTM - A572 GR50,5.375872022286243,0.012126383057861219,0.00231,2.291e-05,9.100000000000001e-07,7849.04687,199959000000.0,0.3,95.18054898472663,1398465
56,30,27,26.084835428616675,-4.964304695741906e-14,-9.704587767761661e-16,29.78483542861672,-6.149393917938538e-14,3.8999999999999524,W 250x17.9,Beam,AÇO ASTM - A572 GR50,5.375872022286243,0.012126383057861189,0.00231,2.291e-05,9.100000000000001e-07,7849.04687,199959000000.0,0.3,95.1805489847264,1399608
57,31,27,33.416009385424765,-7.324860987519174e-14,-1.1476699590673436e-13,29.78483542861672,-6.149393917938536e-14,3.8999999999999524,W 250x17.9,Beam,AÇO ASTM - A572 GR50,5.328735713525445,0.012105100146587455,0.00231,2.291e-05,9.100000000000001e-07,7849.04687,199959000000.0,0.3,95.0134984166088,1399617
