ID,Start Node,End Node,Start X,Start Y,Start Z,End X,End Y,End Z,Section,Type,Material,Length,Volume,Area,Inertia X,Inertia Y,Density,Young Modulus,Poisson ratio,Mass,BIM ID
22,13,8,12.000000000001224,-3.8640589370714266e-14,3.947238420362145e-21,6.000000000000613,1.5331452773992284e-14,2.999999999999954,W 250x17.9,Column,AÇO ASTM - A572 GR50,6.708203932499894,0.015528977729957046,0.00231,2.291e-05,9.100000000000001e-07,7849.04687,199959000000.0,0.3,121.88767404561905,1385674
23,13,9,12.000000000001224,-3.8640589370714266e-14,1.9736191594953076e-20,12.000000000001224,-3.864058937071427e-14,2.999999999999955,HP 200x53,Column,AÇO ASTM - A572 GR50,2.999999999999955,0.020459133888182445,0.006809999999999999,4.9500000000000004e-05,1.6800000000000002e-05,7849.04687,199959000000.0,0.3,160.58470080794936,1385673
24,14,9,18.00000000000181,-5.785825243336395e-14,1.8408741198072677e-14,12.000000000001881,-3.864058937071258e-14,2.9999999999997815,W 250x17.9,Column,AÇO ASTM - A572 GR50,6.708203932499197,0.014679142579811736,0.00231,2.291e-05,9.100000000000001e-07,7849.04687,199959000000.0,0.3,115.21727812035503,1388487
25,14,10,18.010750000001515,-5.799510231132566e-14,-1.4674947965420823e-14,18.010750000001526,-5.79951023113257e-14,2.9999999999999405,HP 200x53,Column,AÇO ASTM - A572 GR50,2.999999999999955,0.020459133888182445,0.006809999999999999,4.9500000000000004e-05,1.6800000000000002e-05,7849.04687,199959000000.0,0.3,160.58470080794936,1388667
26,12,11,7.894464031748695e-21,-2.5555642446851995e-35,-2.5507721068652027e-35,-6.010750000000308,1.9457725717698753e-14,1.9421269101542342e-14,W 310x21,Beam,AÇO ASTM - A572 GR50,6.010750000000308,0.0162045638260278,0.0027199999999999998,3.776e-05,9.800000000000001e-07,7849.04687,199959000000.0,0.3,127.19038097839874,1385392
27,13,14,12.000000000001224,-3.8640589370714266e-14,-2.5507721068652027e-35,18.010750000001533,-5.789268407968369e-14,1.9421269101542342e-14,W 310x21,Beam,AÇO ASTM - A572 GR50,6.010750000000308,0.016380879737096166,0.0027199999999999998,3.776e-05,9.800000000000001e-07,7849.04687,199959000000.0,0.3,128.57429282830108,1385679
28,15,11,-6.010750000000308,1.9355307486056714e-14,-2.9999999999998175,-6.010750000000308,1.9355307486056708e-14,1.3752412542089588e-13,HP 200x53,Column,AÇO ASTM - A572 GR50,2.999999999999955,0.020459133888182053,0.006809999999999999,4.9500000000000004e-05,1.6800000000000002e-05,7849.04687,199959000000.0,0.3,160.58470080794626,1384711
29,15,12,-6.000000000000307,1.932029468535616e-14,-2.9999999999998175,3.0320279620355e-13,3.465174745934844e-14,1.3644125829159748e-13,W 250x17.9,Column,AÇO ASTM - A572 GR50,6.708203932499894,0.015528977729956919,0.00231,2.291e-05,9.100000000000001e-07,7849.04687,199959000000.0,0.3,121.88767404561806,1384604
30,16,13,18.000000000001528,-5.796088405607042e-14,-2.9999999999998175,12.00000000000092,-3.988841911363872e-15,1.3644125829159748e-13,W 250x17.9,Column,AÇO ASTM - A572 GR50,6.708203932499894,0.015528977729957039,0.00231,2.291e-05,9.100000000000001e-07,7849.04687,199959000000.0,0.3,121.88767404561901,1385676
31,16,14,18.010750000001533,-5.799510231132571e-14,-2.9999999999998175,18.010750000001533,-5.799510231132573e-14,1.3752412542089588e-13,HP 200x53,Column,AÇO ASTM - A572 GR50,2.999999999999955,0.020459133888182445,0.006809999999999999,4.9500000000000004e-05,1.6800000000000002e-05,7849.04687,199959000000.0,0.3,160.58470080794936,1385677
